./input/Dataset_preproc/10_comm_p01_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
./input/Dataset_preproc/10_comm_p02_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,282,735,-1,-1,-1,0.006019271910190582,-1,-1,-1
1,119,0,282,735,-1,5156,4407,90.4519646987319,2.4556301878646746e+56,56.39016296366512,2.4556301878646746e+56
2,71,0,282,733,-1,5010,4287,181.71784754097462,2.4556301878646746e+56,56.39016296366512,2.4556301878646746e+56
3,169,0,282,731,-1,5335,4569,265.3436710946262,2.4556301878646746e+56,56.39016296366512,2.4556301878646746e+56
4,146,0,282,729,-1,5573,4773,350.3472814820707,2.4556301878646746e+56,56.39016296366512,2.4556301878646746e+56
5,104,0,282,727,-1,5592,4795,436.071672629565,2.455629481852596e+56,56.39016283880218,2.455629481852596e+56
6,57,0,282,725,-1,5465,4684,521.7497362010181,2.455629481852596e+56,56.39016283880218,2.455629481852596e+56
7,137,0,282,723,-1,5461,4676,606.7545138895512,2.455629481852596e+56,56.39016283880218,2.455629481852596e+56
8,159,0,282,721,-1,5438,4653,691.9176783747971,2.455629481852596e+56,56.39016283880218,2.455629481852596e+56
9,145,0,282,719,-1,4258,3632,777.2265772894025,2.455612676739346e+56,56.39015986669545,2.455612676739346e+56
10,118,0,282,717,-1,4261,3632,859.2778771780431,2.455612676739346e+56,56.39015986669545,2.455612676739346e+56
11,70,0,282,715,-1,4273,3632,941.8338318094611,2.455612676739346e+56,56.39015986669545,2.455612676739346e+56
12,168,0,282,713,-1,4274,3610,1023.0447424203157,2.455612676739346e+56,56.39015986669545,2.455612676739346e+56
13,280,0,282,711,-1,4026,3424,1105.4821573868394,2.4556078583757977e+56,56.39015901452899,2.4556078583757977e+56
14,69,0,282,697,-1,4047,3447,1186.8656073659658,2.4555949716681586e+56,56.39015673540259,2.4555949716681586e+56
15,167,0,282,696,-1,4079,3476,1268.640454813838,2.4555949716681586e+56,56.39015673540259,2.4555949716681586e+56
16,144,0,282,695,-1,4057,3454,1350.0905074812472,2.4555949716681586e+56,56.39015673540259,2.4555949716681586e+56
17,117,0,282,694,-1,4055,3452,1429.8872302174568,2.4555949716681586e+56,56.39015673540259,2.4555949716681586e+56
18,142,0,282,693,-1,3990,3389,1509.970860671252,2.455584693475706e+56,56.390154917606225,2.455584693475706e+56
19,115,0,282,691,-1,3995,3393,1588.473289206624,2.455584693475706e+56,56.390154917606225,2.455584693475706e+56
20,165,0,282,689,-1,3997,3391,1667.7147254310548,2.455584693475706e+56,56.390154917606225,2.455584693475706e+56
21,67,0,282,687,-1,4358,3655,1745.8797805458307,2.455584693475706e+56,56.390154917606225,2.455584693475706e+56
22,68,0,282,685,-1,4237,3543,1826.1193460002542,2.4555672179783408e+56,56.39015182688038,2.4555672179783408e+56
23,116,0,282,683,-1,4231,3537,1904.0577661283314,2.4555672179783408e+56,56.39015182688038,2.4555672179783408e+56
24,166,0,282,681,-1,4230,3535,1982.2034380733967,2.4555672179783408e+56,56.39015182688038,2.4555672179783408e+56
25,143,0,282,679,-1,4542,3799,2059.3454680368304,2.4555672179783408e+56,56.39015182688038,2.4555672179783408e+56
26,170,0,282,677,-1,4116,3426,2137.1340378150344,2.4555620356323635e+56,56.390150910323655,2.4555620356323635e+56
27,147,0,282,675,-1,4114,3424,2213.111371845007,2.4555620356323635e+56,56.390150910323655,2.4555620356323635e+56
28,72,0,282,673,-1,4112,3422,2288.3245959319174,2.4555620356323635e+56,56.390150910323655,2.4555620356323635e+56
29,120,0,282,671,-1,3996,3309,2363.4467033855617,2.4555620356323635e+56,56.390150910323655,2.4555620356323635e+56
30,282,0,282,669,-1,3689,3105,2439.2074127197266,2.4555592046243146e+56,56.390150409626926,2.4555592046243146e+56
31,234,1,282,655,-1,3604,3031,2513.463905889541,2.4555510650544865e+56,56.390148970046035,2.4555510650544865e+56
32,278,0,282,649,-1,3538,3000,2586.9003126583993,2.4555029922767256e+56,56.39014046769934,2.4555029922767256e+56
33,273,0,282,635,-1,4071,3502,2660.8079855144024,2.455434431495127e+56,56.3901283414731,2.455434431495127e+56
34,277,0,282,621,-1,4029,3468,2734.3874689787626,2.455364988951196e+56,56.390116058945935,2.455364988951196e+56
35,279,0,282,607,-1,3976,3421,2807.3124905079603,2.455336063387e+56,56.39011094268543,2.455336063387e+56
36,281,0,282,593,-1,3920,3370,2879.3571468405426,2.4553192786054657e+56,56.390107973819774,2.4553192786054657e+56
37,216,0,282,579,-1,3907,3358,2951.6585860848427,2.4553165371939117e+56,56.3901074889213,2.4553165371939117e+56
